row_id,Time,Pass_Fail,Pass_Fail_Label,dataset_split,model_used,fail_probability,prediction_threshold,predicted_class,model_prediction,feature_059,feature_247,feature_487,feature_112,feature_385,feature_425,feature_486,feature_028,feature_019,feature_021,feature_040,feature_480,feature_160,feature_017,feature_510,feature_519,feature_152,feature_563,feature_130,feature_460,feature_202,feature_430,feature_123,feature_469,feature_468,feature_290,feature_280,feature_167,feature_225,feature_344
1168,2008-09-29 03:50:00,0,Pass,train,RandomForest_SMOTE,0.11814330713812513,0.5,0,Pass,0.2073,0.0,0.0,0.0,0.0,12.3813,149.1729,72.1222,12.5224,-5333.25,78.79,80.4225,433.0,0.965,26.9171,0.0,1.1169,0.6197,0.8376,15.246,13.242,13.1065,15.73,6.3949,0.0,0.0902,0.0171,0.9,443.0996,32.9456
1169,2008-09-29 04:18:00,0,Pass,train,RandomForest_SMOTE,0.16445066955585358,0.5,0,Pass,-0.1191,,136.7915,,,8.4211,636.7289,73.0667,12.5651,-5546.5,10.11,54.0144,417.0,0.9794,40.6647,,0.802,0.6191,0.8343,21.2162,10.807,5.3547,15.84,5.5582,0.0,0.0543,0.016,0.9,1863.2002,16.9014
1170,2008-09-29 04:47:00,0,Pass,train,RandomForest_SMOTE,0.1711211664088571,0.5,0,Pass,-1.8827,0.0186,0.0,0.4653,0.0054,2.0771,0.0,69.2111,12.5341,-5169.25,80.01,81.6514,362.0,0.9729,27.758000000000003,4.0038,0.2085,0.8708,0.8121,40.8319,13.052,7.9509,15.76,6.0726,648.5264,0.1068,0.0169,1.5,691.2998,32.373000000000005
1171,2008-09-29 05:32:00,0,Pass,train,RandomForest_SMOTE,0.19314484052139425,0.5,0,Pass,3.3882,0.0265,324.7934,0.4653,0.009,5.5261,0.0,67.9667,12.4716,-5490.5,81.46,26.7459,325.0,0.9772,54.9865,5.6947,0.5485,0.5671,0.8336,29.0703,11.074000000000002,19.3243,15.88,5.7875,245.8546,0.0662,0.0157,1.7,1848.5996,10.467
1172,2008-09-29 07:53:00,0,Pass,train,RandomForest_SMOTE,0.08418173602211564,0.5,0,Pass,4.5382,0.0235,798.1265,0.462,0.0065,4.9353,558.0401,74.8556,12.6122,-5629.25,82.22,18.5083,711.0,0.9728,20.4255,5.0862,0.4695,0.5671,0.8376,23.7007,7.891,5.7734,15.73,6.0241,132.2115,0.0618,0.0195,0.9,837.2998,11.1424
1173,2008-09-29 09:15:00,0,Pass,train,RandomForest_SMOTE,0.25785986140857275,0.5,0,Pass,0.4982,0.0228,196.1346,0.4557,0.0064,3.0668,373.6807,75.2,12.5051,-5302.0,81.74,89.4709,341.0,0.9758,78.5597,4.9964,0.3001,0.8585,0.812,18.3889,17.663,18.0309,15.69,7.1851,0.0,0.0585,0.0215,1.2,720.0,27.5543
1174,2008-09-29 11:13:00,0,Pass,train,RandomForest_SMOTE,0.1944093037208668,0.5,0,Pass,4.0736,,760.2564,,,4.992,415.8335,66.2111,12.5004,-5435.75,80.84,26.1814,756.0,0.9791,33.7812,,0.5064,0.9182,0.8068,59.1853,19.833,12.3626,15.66,6.8415,421.9817,0.0679,0.0325,0.9,1276.8994,14.6706
1175,2008-09-29 11:53:00,0,Pass,test,RandomForest_SMOTE,0.10185460289729106,0.5,0,Pass,1.4427,0.0,0.0,0.0,0.0,4.4252,0.0,73.9222,12.5004,-5492.5,80.27,72.4334,330.0,0.9793,28.3784,0.0,0.4289,0.5671,0.81,23.6923,9.243,14.0373,15.67,6.2758,465.7845,0.0679,0.0166,1.0,1316.4004,26.0215
1176,2008-09-29 12:25:00,0,Pass,train,RandomForest_SMOTE,0.10254082681976388,0.5,0,Pass,1.0,0.0165,389.3048,0.4593,0.0047,4.9164,0.0,70.5444,12.5145,-5097.0,81.92,39.0751,448.0,0.9769,31.0345,3.5969,0.4863,0.5671,0.81,17.2867,9.946,7.6123,15.67,4.0259,944.0,0.0487,0.018,1.4,739.7002,24.3797
1177,2008-09-29 14:03:00,0,Pass,train,RandomForest_SMOTE,0.17536119177441495,0.5,0,Pass,-0.95,0.2932,695.2727,0.159,0.2073,4.3447,0.0,69.0111,12.4845,-5207.75,81.32,45.4189,399.0,0.9718,40.118,184.3488,0.4186,0.6322,0.81,19.8503,10.614,6.2023,15.67,5.5436,0.0,0.1405,0.0167,0.9,1702.4004,25.0597
1178,2008-09-29 14:04:00,0,Pass,train,RandomForest_SMOTE,0.1460913772095023,0.5,0,Pass,-2.2364,,155.0152,,,7.888,0.0,75.0444,12.4431,-5060.0,78.95,80.6805,296.0,0.9741,34.0587,,0.7190000000000001,0.8655,0.8036,23.2042,14.408,12.0949,15.71,5.6802,439.1057,0.0632,0.0174,1.6,1213.7998,21.9508
1179,2008-09-29 14:08:00,0,Pass,train,RandomForest_SMOTE,0.09270755397218643,0.5,0,Pass,1.2236,,641.8033,,,4.1991,0.0,68.0111,12.4804,-5465.0,81.32,15.8893,365.0,0.9795,30.2881,,0.4077,0.5671,0.81,21.1766,10.356,15.5901,15.67,6.1807,710.9955,0.0673,0.0207,1.3,216.6992,4.2064
1180,2008-09-29 15:09:00,0,Pass,train,RandomForest_SMOTE,0.101086532533342,0.5,0,Pass,1.3555,0.021,0.0,0.4679999999999999,0.0059,10.3899,272.9605,68.1778,12.5273,-5418.25,81.4,31.588,242.0,0.9719,20.4651,4.4904,0.9841,0.5671,0.7931,36.7423,6.705,17.884,15.69,5.6147,315.0235,0.0483,0.0181,1.0,1222.2002,17.6093
1181,2008-09-29 15:16:00,0,Pass,train,RandomForest_SMOTE,0.09940242451709985,0.5,0,Pass,0.59,0.0178,0.0,0.4573,0.0056,4.8747,200.4669,74.4444,12.5118,-5343.75,80.43,13.158,471.0,0.9639,23.3236,3.8922,0.4629,0.9914,0.8121,41.8986,12.068,7.2982,15.76,5.6917,0.0,0.1001,0.0162,1.3,695.0996,4.6833
1182,2008-09-29 16:27:00,0,Pass,train,RandomForest_SMOTE,0.08281838267069737,0.5,0,Pass,4.5355,,0.0,,,4.8818,243.1635,74.9,12.5008,-5593.5,80.44,10.6776,129.0,0.9729,70.8333,,0.4549,0.5671,0.828,13.8863,8.287,10.8519,15.81,5.2787,127.6609,0.0588,0.0178,2.4,766.5996,3.8144
1183,2008-09-29 17:21:00,0,Pass,train,RandomForest_SMOTE,0.1460556117486436,0.5,0,Pass,-2.3364,0.0209,0.0,0.4626,0.0058,4.6097,308.6994,73.1556,12.5996,-4994.25,76.44,27.4905,257.0,0.979,41.6961,4.5251,0.4409,0.8653,0.8376,52.9556,9.405,18.241,15.73,5.4079,366.3819,0.2664,0.0203,2.3,1160.2002,8.4924
1184,2008-09-29 21:26:00,0,Pass,test,RandomForest_SMOTE,0.1751667359024622,0.5,0,Pass,-10.4455,0.0139999999999999,0.0,0.4598,0.0044,2.1485,140.5643,67.1222,12.4357,-5489.0,81.73,50.0148,354.0,0.9658,36.2225,3.0524,0.2138,0.5671,0.8201,32.2089,14.408,9.765,15.58,4.498,90.8529,0.0762,0.0215,1.6,743.1992,21.1653
1185,2008-09-29 21:48:00,1,Fail,train,RandomForest_SMOTE,0.734912873467404,0.5,1,Fail,-2.9491,,0.0,,,52.068000000000005,95.4857,66.6333,12.5743,-5774.0,78.93,61.0721,658.0,0.9801,37.4026,,5.8658,0.6395,0.828,37.6168,6.999,19.1548,15.81,4.8917,221.0847,0.055,0.0153,1.4,549.0,18.0338
1186,2008-09-29 22:13:00,0,Pass,train,RandomForest_SMOTE,0.07403575335471597,0.5,0,Pass,0.4782,0.0169,725.3886,0.4662,0.0055,4.1004,0.0,75.5556,12.5484,-5415.0,79.94,57.8424,776.0,0.9699,45.6641,3.6155,0.3952,0.5671,0.81,26.5576,10.329,19.7415,15.67,5.945,0.0,0.0599,0.0164,1.3,1742.5005,15.7943
1187,2008-09-30 01:33:00,0,Pass,train,RandomForest_SMOTE,0.13587887463928497,0.5,0,Pass,1.4055,0.0161,0.0,0.46,0.0045,8.8275,259.4458,72.6111,12.5273,-5597.0,76.87,25.2496,445.0,0.9723,41.5902,3.5072,0.8267,0.9482,0.8376,20.6732,20.777,3.0552,15.73,6.4071,0.0,0.0483,0.0177,0.9,771.7002,8.8363
1188,2008-09-30 01:36:00,0,Pass,train,RandomForest_SMOTE,0.21304083559227335,0.5,0,Pass,-7.0082,,75.2816,,,4.4117,0.0,71.0667,12.4059,-5303.0,15.69,62.2961,278.0,0.9709,48.1416,,0.4233,0.5671,0.8568,32.7019,15.184,7.9766,15.79,5.2222,198.4825,0.0497,0.0171,1.6,822.5,18.3168
1189,2008-09-30 02:44:00,1,Fail,test,RandomForest_SMOTE,0.1549656120772157,0.5,0,Pass,1.9336,0.0147,839.6825,0.4628,0.0044,13.6985,234.0249,74.4667,12.4727,-5447.25,82.25,40.3881,815.0,0.9723,46.1388,3.1799,1.2099,0.5914,0.828,24.3419,11.353,7.5267,15.81,5.8488,427.1744,0.1091,0.0145,1.8,901.4004,19.8822
1190,2008-09-30 04:01:00,0,Pass,train,RandomForest_SMOTE,0.29488601450729524,0.5,0,Pass,6.3491,,0.0,,,2.2137,0.0,68.0889,12.5108,-5606.25,4.1080000000000005,76.5524,411.0,0.9748,48.8095,,0.2333,0.5754,0.8285,19.8547,11.3341,14.4838,15.94,6.5441,161.2829,0.1102,0.0209,1.2,927.2998,21.9441
1191,2008-09-30 04:42:00,0,Pass,test,RandomForest_SMOTE,0.24834485746377322,0.5,0,Pass,6.2755,0.0211,760.7143,0.4627,0.0067,5.0044,441.7021,71.4111,12.5341,-5631.25,80.69,47.6325,510.0,0.9749,37.0299,4.5615,0.4865,0.5671,0.8121,11.8854,16.218,2.4329,15.76,7.0377,243.9664,0.1068,0.0154,0.9,1040.9004,15.6345
1192,2008-09-30 08:44:00,0,Pass,train,RandomForest_SMOTE,0.2150785811124414,0.5,0,Pass,5.6364,0.0391,0.0,0.4543,0.0123,5.1899,160.4567,72.7222,12.4992,-5632.0,78.17,82.7487,373.0,0.9781,35.1145,8.5961,0.527,0.5671,0.8068,45.2969,11.913,18.3594,15.66,5.5703,122.7742,0.054,0.0299,1.8,1067.1006,23.7275
1193,2008-09-30 12:31:00,0,Pass,train,RandomForest_SMOTE,0.1726803620698907,0.5,0,Pass,-3.7791,0.0,243.0108,0.0,0.0,4.4943,822.8793,72.2889,12.5967,-5468.0,,50.9108,157.0,0.9779,62.6444,0.0,0.4487,0.6579,0.7696,40.3621,12.293,5.5413,15.89,4.3642,197.1374,0.0615,0.0196,1.4,708.5996,19.0737
1194,2008-09-30 13:29:00,0,Pass,train,RandomForest_SMOTE,0.07523043259787913,0.5,0,Pass,-1.9482,,0.0,,,4.1549,188.313,75.8889,12.5008,-5400.5,82.21,46.5844,624.0,0.9747,62.4434,,0.3947,0.5671,0.828,15.173,20.0689,18.6279,15.81,6.246,737.6108,0.0588,0.0152,1.2,939.5996,17.7834
1195,2008-09-30 14:20:00,0,Pass,train,RandomForest_SMOTE,0.19619937554322062,0.5,0,Pass,1.3282,0.0691,649.2255,0.4685,0.0194,4.5854,151.2133,75.6556,12.6106,-5651.25,80.44,16.7989,620.0,0.9766,70.4663,14.7595,0.4248,0.5671,0.8201,28.261,9.544,6.4764,15.58,5.3834,497.6728,0.0589,0.0216,1.4,1065.1001,9.8197
1196,2008-09-30 14:36:00,0,Pass,train,RandomForest_SMOTE,0.28467061836422675,0.5,0,Pass,0.1536,,237.6022,,,4.9554,536.5591,72.7778,12.5661,-5528.5,13.97,121.1051,475.0,0.9803,32.1285,,0.4799,0.5964,0.7696,24.9241,9.039,8.013,15.89,5.4659,0.0,0.0558,0.0214,1.5,806.9004,30.2199
1197,2008-09-30 15:16:00,0,Pass,train,RandomForest_SMOTE,0.08946512847842308,0.5,0,Pass,-1.3127,0.019,0.0,0.4593,0.0045,11.5822,227.1213,68.3556,12.4804,-5863.0,,57.0504,179.0,0.9772,30.3233,4.1469,1.0925,0.8941,0.7931,20.2196,12.079,11.0524,15.69,6.1064,770.1524,0.0673,0.0147,1.2,818.9004,19.3392
1198,2008-09-30 15:26:00,0,Pass,train,RandomForest_SMOTE,0.09413286167158832,0.5,0,Pass,-1.86,,115.3218,,,4.5782,311.8927,77.3444,12.5949,-5631.75,82.3,19.9962,394.0,0.9824,52.7919,,0.4699,0.5671,0.8405,30.8663,8.099,16.9752,15.83,6.313,268.2796,0.0505,0.0168,2.2,815.2002,6.2597
1199,2008-09-30 16:13:00,0,Pass,train,RandomForest_SMOTE,0.1837392652242575,0.5,0,Pass,3.4318,0.0311,0.0,0.4574,0.008,19.2562,715.3534,75.2556,12.5224,-5773.0,80.44,61.5352,469.0,0.9724,47.0588,6.7908,2.0745,0.5556,0.8336,16.4282,19.198,19.1408,15.88,6.3623,416.9801,0.0902,0.0142,1.1,990.6997,21.5723
1200,2008-09-30 16:50:00,0,Pass,train,RandomForest_SMOTE,0.1352944282091053,0.5,0,Pass,3.1764,0.0179,74.2459,0.4624,0.0043,3.8517,120.2526,75.3667,12.6037,-5520.25,10.24,17.0724,85.0,0.9775,43.9169,3.8743,0.3768,0.8941,0.8343,23.3287,12.603,10.6155,15.84,6.0194,276.7315,0.0827,0.0182,1.1,1133.4004,6.3842
1201,2008-09-30 17:27:00,0,Pass,train,RandomForest_SMOTE,0.12247812759053008,0.5,0,Pass,-2.3591,0.0173,0.0,0.4591,0.0053,8.4558,273.4486,68.2,12.5118,-5511.0,4.542,87.0508,185.0,0.9694,33.2657,3.768,0.7914,0.5671,0.8376,22.2905,12.255,11.468,15.73,6.7323,401.8497,0.1001,0.0187,1.1,1132.7002,26.5022
1202,2008-09-30 19:17:00,0,Pass,train,RandomForest_SMOTE,0.17475148540452903,0.5,0,Pass,2.3418,,0.0,,,4.5316,210.1849,76.3222,12.5008,-5437.25,10.24,17.4042,557.0,0.9727,40.0,,0.4219,0.8567,0.828,42.8257,12.459,8.9935,15.81,5.9961,424.8835,0.0588,0.0192,1.0,1215.0,4.9799
1203,2008-09-30 19:17:00,0,Pass,train,RandomForest_SMOTE,0.17663751862681124,0.5,0,Pass,-6.0255,0.0219,112.9319,0.4624,0.0061,4.9804,130.6233,74.0111,12.58,-5318.5,78.95,42.2675,329.0,0.9748,63.1579,4.7303,0.4815,0.5671,0.8343,13.9568,4.73,8.4986,15.84,5.6763,54.9336,0.0544,0.0164,1.7,1442.7002,14.7403
1204,2008-09-30 21:39:00,0,Pass,test,RandomForest_SMOTE,0.33327080303947065,0.5,0,Pass,0.1973,,420.1575,,,4.7335,0.0,68.7667,12.5108,-5145.25,7.74,63.7173,41.0,0.9773,68.3473,,0.4759,0.5671,0.8336,23.6062,9.575,10.5534,15.88,5.2621,0.0,0.1102,0.0204,1.6,1162.1997,21.4719
1205,2008-09-30 21:42:00,0,Pass,test,RandomForest_SMOTE,0.1810887582930735,0.5,0,Pass,2.0673,,119.5072,,,3.4841,249.162,73.5,12.5743,-5605.0,77.68,50.202,192.0,0.9803,32.0,,0.3426,0.5671,0.8238,36.6246,10.12,3.818,15.75,5.3198,428.584,0.055,0.0162,1.5,1086.4004,16.4385
1206,2008-09-30 23:34:00,0,Pass,train,RandomForest_SMOTE,0.2534038277757484,0.5,0,Pass,,,0.0,,,3.6664,368.6369,72.6,12.499,-5561.75,80.44,,418.0,0.9754,104.8544,,0.3578,0.5671,0.8014,30.4398,,13.2872,15.88,,,0.1138,0.0146,1.1,1237.1006,
1207,2008-09-30 23:58:00,0,Pass,train,RandomForest_SMOTE,0.14747133799772774,0.5,0,Pass,0.2355,,706.9767,,,4.6091,0.0,66.2111,12.4992,-5050.25,81.4,136.8423,175.0,0.972,65.733,,0.4589999999999999,0.5671,0.8336,29.9956,18.004,6.7125,15.88,7.6072,0.0,0.0922,0.0138,0.9,450.5,45.8297
1208,2008-01-10 00:20:00,0,Pass,test,RandomForest_SMOTE,0.18614334558507958,0.5,0,Pass,-3.01,,686.8805,,,3.0321,323.2628,75.2667,12.5949,-5190.0,77.68,20.4254,785.0,0.9767,47.2441,,0.2887,0.5671,0.825,20.6644,9.358,28.6705,15.86,5.1476,133.887,0.0505,0.0173,2.5,1019.5996,14.0267
1209,2008-01-10 01:11:00,0,Pass,train,RandomForest_SMOTE,0.20284092549582566,0.5,0,Pass,1.28,0.0306,0.0,0.4663,0.0087,8.1293,377.971,68.0667,12.6339,-5191.5,81.4,14.4314,219.0,0.9777,39.1505,6.5641,0.7604,0.5686,0.8376,37.3504,13.856,6.9537,15.73,7.0138,902.3438,0.08,0.017,0.7,696.7002,5.6731
1210,2008-01-10 02:53:00,0,Pass,train,RandomForest_SMOTE,0.25990287773369236,0.5,0,Pass,2.2009,,720.6897,,,10.8182,165.7805,69.1556,12.5596,-5422.25,7.74,31.9989,560.0,0.9723,31.8804,,1.03,0.5872,0.7931,25.7881,8.394,3.9098,15.69,5.3609,288.9712,0.0559,0.0181,1.3,1257.7002,9.9374
1211,2008-01-10 05:56:00,1,Fail,train,RandomForest_SMOTE,0.6977479750697696,0.5,1,Fail,-3.0055,,93.4407,,,4.0341,315.0895,70.8667,12.5967,-5459.75,76.87,79.1789,487.0,0.9794,52.8402,,0.3949,,0.8568,12.7111,7.162000000000001,15.4036,15.79,5.0483,247.8822,0.0615,0.0139,1.3,1640.1001,24.0857
1212,2008-01-10 07:19:00,0,Pass,test,RandomForest_SMOTE,0.1723945344884809,0.5,0,Pass,-1.0982,,182.9574,,,2.8786,514.8472,73.2,12.3535,-5705.5,80.39,78.0786,671.0,0.9658,44.4444,,0.284,0.5671,0.733,16.6099,10.953,21.7159,15.96,5.1831,662.0033,0.1084,0.0235,1.7,1217.1997,21.6015
1213,2008-01-10 07:28:00,0,Pass,test,RandomForest_SMOTE,0.18062557376657262,0.5,0,Pass,-2.0309,,594.306,,,2.9077,166.0008,75.3222,12.5276,-5912.0,82.3,86.2299,312.0,0.9788,77.4704,,0.2928,0.6014,0.733,27.7642,3.631,17.3714,15.96,4.7362,180.2149,0.0608,0.0154,1.6,766.5,28.4431
1214,2008-01-10 08:15:00,0,Pass,train,RandomForest_SMOTE,0.24960004605004887,0.5,0,Pass,-6.6464,,0.0,,,3.3871,357.9503,70.9778,12.3841,-5441.25,81.31,99.1427,262.0,0.9727,42.2222,,0.3228,0.8117,0.733,27.3488,17.397000000000002,5.6053,15.96,4.9019,236.6708,0.0902,0.0187,0.7,1259.6006,31.4976
1215,2008-01-10 09:15:00,0,Pass,train,RandomForest_SMOTE,0.24579275449558177,0.5,0,Pass,-0.5455,,0.0,,,1.9125,639.6249,69.7778,12.4124,-5711.75,13.6,138.2547,86.0,0.9691,50.2857,,0.1888,0.7966,0.733,26.9745,8.995,19.4861,15.96,4.9656,0.0,0.1198,0.0223,0.9,852.4995,41.9497
1216,2008-01-10 09:16:00,0,Pass,train,RandomForest_SMOTE,0.21447960321131143,0.5,0,Pass,-7.1518,,0.0,,,2.4266,170.8934,67.1667,12.4694,-5545.25,8.532,23.2401,225.0,0.9703,52.7859,,0.2437,0.5671,0.733,23.3956,8.195,13.6153,15.96,4.9081,55.2307,0.1159999999999999,0.0189,1.3,1486.8999,13.2018
1217,2008-01-10 14:22:00,0,Pass,train,RandomForest_SMOTE,0.30553184837132913,0.5,0,Pass,-6.3845,0.0407,0.0,0.4683,0.0095,2.3371,0.0,69.6333,12.5294,-5316.25,81.32,62.2947,422.0,0.9826,66.6667,8.6862,0.2375,0.5671,0.7672,25.3694,13.415,7.731,16.08,6.2948,187.1705,0.0596,0.0229,1.4,1033.4004,19.1923
1218,2008-01-10 15:16:00,0,Pass,test,RandomForest_SMOTE,0.3189902974469384,0.5,0,Pass,-0.1545,0.0184,426.8256,0.4726,0.0049,2.3535,112.2879,74.0667,12.5294,-5560.25,79.79,52.5398,710.0,0.9781,62.5,3.9018,0.2361,0.5671,0.733,24.0691,9.188,16.1144,15.96,4.4788,0.0,0.0596,0.018,1.4,603.7998,16.3615
1219,2008-01-10 16:43:00,0,Pass,test,RandomForest_SMOTE,0.3972922567716099,0.5,0,Pass,-1.4327,0.0658,273.1278,0.4691,0.0161,12.7932,218.018,67.2667,12.58,-5357.25,79.61,47.3612,166.0,0.982,41.3519,14.0359,1.2092,0.7295,0.8238,23.1545,14.039,17.8823,15.75,5.5695,637.2462,0.0544,0.0165,0.9,591.2002,18.7564
1220,2008-01-10 19:57:00,0,Pass,train,RandomForest_SMOTE,0.0947530979021226,0.5,0,Pass,-5.65,0.0202,0.0,0.4657,0.0053,2.335,199.7997,73.0556,12.6082,-5100.0,80.46,83.8791,151.0,0.9829,58.8957,4.3313,0.2471,0.6875,0.7672,12.961,3.86,6.549,16.08,5.6752,68.3186,0.0939,0.0244,1.0,406.4004,29.1902
1221,2008-01-10 21:15:00,0,Pass,train,RandomForest_SMOTE,0.1409260367303983,0.5,0,Pass,0.6573,0.0212,481.2749,0.4642,0.0057,3.5704,266.9128,73.8111,12.4694,-5498.75,15.69,83.2484,304.0,0.974,42.9161,4.5618,0.3642,0.7129,0.7772,41.1981,9.339,13.2576,16.09,6.6713,0.0,0.1159999999999999,0.0192,1.5,688.5,24.8207
1222,2008-01-10 21:50:00,0,Pass,train,RandomForest_SMOTE,0.1437674062657292,0.5,0,Pass,-1.9727,,379.8793,,,2.8579,170.2771,74.0667,12.4018,-5597.75,79.55,74.6732,114.0,0.9729,53.3333,,0.2746,0.5671,0.7772,27.0695,10.304,10.8615,16.09,5.7519,524.6544,0.0797,0.0204,1.6,1561.9004,27.3569
1223,2008-01-10 22:47:00,0,Pass,train,RandomForest_SMOTE,0.25017342343992743,0.5,0,Pass,5.0691,,443.1591,,,5.4322,198.5144,67.4444,12.4018,-5138.5,81.4,79.3767,203.0,0.9723,43.9462,,0.5416,0.9806,0.7772,28.2506,12.637,29.6585,16.09,6.6506,208.3214,0.0797,0.0237,1.1,754.6992,31.2074
1224,2008-01-10 23:34:00,0,Pass,train,RandomForest_SMOTE,0.23252087859693016,0.5,0,Pass,-0.5127,,156.6972,,,4.0999,397.5626,67.7889,12.5718,-5552.0,8.243,70.1268,636.0,0.974,35.7424,,0.4039,0.5671,0.8435,22.2875,11.982,16.6607,15.85,4.8363,0.0,0.0742,0.0166,0.8,965.0,22.5595
1225,2008-02-10 00:21:00,0,Pass,train,RandomForest_SMOTE,0.2872815105661222,0.5,0,Pass,4.1591,0.0261,186.1423,0.4578,0.0073,3.7806,160.4839,67.3889,12.5808,-5523.25,78.93,14.4758,835.0,0.9778,55.0,5.7045,0.3712,0.5671,0.8435,37.3314,20.644,3.8926,15.85,6.8293,484.0,0.0618,0.0202,2.3,782.7002,4.4349
1226,2008-02-10 00:22:00,0,Pass,test,RandomForest_SMOTE,0.25002953892183694,0.5,0,Pass,3.1373,,108.1481,,,3.6854,103.7362,73.5222,12.6278,-5609.5,79.55,69.8428,745.0,0.9674,43.6578,,0.3608,0.5671,0.8435,28.8599,9.551,13.7802,15.85,5.5923,204.6363,0.0858,0.0188,1.7,1195.7002,24.1154
1227,2008-02-10 03:17:00,1,Fail,train,RandomForest_SMOTE,0.7789624882792409,0.5,1,Fail,3.8682,0.0238,361.186,0.4529,0.0062,3.5122,233.2029,71.4889,12.4647,-5261.25,7.74,43.8236,356.0,0.976,210.596,5.2624,0.3412,0.7163,0.7772,33.2996,13.581,13.0387,16.09,4.6081,244.0423,0.0863,0.0201,1.2,1163.6992,21.0558
1228,2008-02-10 03:27:00,0,Pass,train,RandomForest_SMOTE,0.17482621279574714,0.5,0,Pass,-5.4145,,0.0,,,4.3578,0.0,70.0444,12.5847,-5370.5,81.31,114.7518,296.0,0.968,72.3099,,0.3942,0.5671,0.7284,19.9872,18.29,7.5598,16.0,7.5834,238.2471,0.089,0.0191,1.3,881.2998,30.4477
1229,2008-02-10 04:11:00,0,Pass,train,RandomForest_SMOTE,0.1728238251037679,0.5,0,Pass,-0.6818,,0.0,,,3.4835,198.2719,68.0778,12.6149,-5215.5,80.66,71.1336,409.0,0.9786,47.3755,,0.3486,0.6455,0.7284,36.9903,15.366,14.3419,16.0,7.1922,0.0,0.0679,0.0225,2.0,908.1997,21.2901
1230,2008-02-10 04:23:00,0,Pass,train,RandomForest_SMOTE,0.2622282375197778,0.5,0,Pass,4.6891,,719.797,,,5.3126,100.1912,72.4667,12.5847,-5743.25,76.44,22.054,328.0,0.9716,52.4964,,0.4913,0.7274,0.7284,53.9906,28.738000000000003,12.6583,16.0,6.3016,528.0341,0.089,0.0169,1.2,656.4004,12.6735
1231,2008-02-10 04:24:00,0,Pass,test,RandomForest_SMOTE,0.15243462138673686,0.5,0,Pass,0.7736,,0.0,,,2.8723,0.0,75.9667,12.499,-5398.0,82.3,22.6945,338.0,0.9665,23.8914,,0.2833,0.6794,0.8435,18.7802,17.224,9.2442,15.85,6.0511,0.0,0.0993,0.0191,2.1,1183.1006,7.6145
1232,2008-02-10 06:49:00,0,Pass,train,RandomForest_SMOTE,0.1656522995939381,0.5,0,Pass,-0.7109,0.015,588.9251,0.4557,0.0043,3.4817,306.5221,67.1667,12.5218,-4995.75,8.243,52.7468,468.0,0.9813,44.0036,3.2855,0.356,0.8201,0.7772,16.697,17.053,22.339,16.09,5.8515,0.0,0.0695,0.015,0.9,790.7998,19.799
1233,2008-02-10 07:35:00,0,Pass,train,RandomForest_SMOTE,0.25587791471021254,0.5,0,Pass,3.1527,,287.2322,,,6.1602,239.0041,68.4556,12.6278,-5672.0,,70.4284,430.0,0.9669,59.5041,,0.5714,0.5671,0.7284,31.2286,15.196,4.6192,16.0,8.2519,357.1511,0.0858,0.0257,1.4,690.3008,26.6934
1234,2008-02-10 07:58:00,0,Pass,train,RandomForest_SMOTE,0.2905096663099126,0.5,0,Pass,,,0.0,,,5.3922,737.2039,69.5333,12.6278,-5521.0,81.32,,300.0,0.9735,68.5714,,0.5149,0.6614,0.7772,24.7809,,13.9467,16.09,,,0.0858,0.0175,1.2,1286.3999,
1235,2008-02-10 08:24:00,0,Pass,train,RandomForest_SMOTE,0.156671642888396,0.5,0,Pass,-3.8864,0.0246,485.9857,0.4534,0.0072,2.5436,252.4383,74.5444,12.6198,-5627.25,82.25,66.9485,451.0,0.9701,28.614,5.4307,0.256,0.5671,0.7304,22.4149,9.773,13.3635,15.74,5.3987,235.1816,0.0773,0.0246,1.7,864.7002,21.357
1236,2008-02-10 08:52:00,0,Pass,test,RandomForest_SMOTE,0.23910128615429987,0.5,0,Pass,-6.8764,,0.0,,,5.7663,176.6821,70.9556,12.4614,-5729.5,81.73,95.8551,471.0,0.9718,76.1221,,0.5753,0.7979999999999999,0.7284,24.4516,14.235,20.8221,16.0,6.5058,150.8065,0.121,0.0197,1.7,1112.0996,27.6229
1237,2008-02-10 08:57:00,0,Pass,test,RandomForest_SMOTE,0.23332728612134104,0.5,0,Pass,-0.3955,,612.8205,,,4.7354,123.5605,67.0222,12.4694,-5346.25,78.98,60.6678,401.0,0.9671,50.9735,,0.4264,0.764,0.7284,49.3896,3.467,12.289,16.0,5.5546,0.0,0.1159999999999999,0.0185,0.7,1015.4995,20.7982
1238,2008-02-10 09:10:00,1,Fail,train,RandomForest_SMOTE,0.7409097063825703,0.5,1,Fail,0.1364,,231.3099,,,3.9899,130.1711,71.8778,12.6198,-5129.25,7.74,52.4151,580.0,0.9658,28.4987,,0.3921,0.7884,0.8435,48.5444,9.934,10.8593,15.85,5.6913,0.0,0.0773,0.0202,1.8,1247.3994,25.6094
1239,2008-02-10 09:42:00,0,Pass,test,RandomForest_SMOTE,0.2087138141172125,0.5,0,Pass,0.5536,0.0206,0.0,0.4607,0.0051,3.0625,744.7307,76.3333,12.5847,-5341.5,81.56,52.4033,798.0,0.9694,29.4551,4.4754,0.308,0.7013,0.7284,26.4448,9.528,16.5309,16.0,6.7309,0.0,0.089,0.0175,1.2,644.9004,16.8106
